post_id,view_count,like_count,comment_count,collect_count,dislike_count,hot_val,hot_rank,hot_score,final_hot_score,quality_score,update_time
p_ext_001750,499,80,48,20,4,142.2,1092,142.2,1.179,0.0974,2026-06-03 12:51:57
p_ext_000718,681,12,45,22,11,157.7,1093,157.7,1.1788,0.0341,2026-06-03 12:51:57
p_ext_001405,276,5,4,6,4,59.1,1094,59.1,1.1776,0.0154,2026-06-03 12:51:57
p_ext_001280,428,45,32,8,6,110.3,1095,110.3,1.1774,0.063,2026-06-03 12:51:57
p_ext_001174,809,48,40,12,1,190.6,1096,190.6,1.1763,0.0405,2026-06-03 12:51:57
p_ext_000162,388,68,18,12,2,105.8,1097,105.8,1.176,0.0851,2026-06-03 12:51:57
p_ext_001265,281,8,17,19,0,67.5,1098,67.5,1.1755,0.0518,2026-06-03 12:51:57
p_ext_001377,284,33,11,20,1,74.0,1099,74.0,1.1696,0.0762,2026-06-03 12:51:57
p_ext_001965,232,14,3,8,0,53.1,1100,53.1,1.1693,0.0371,2026-06-03 12:51:57
p_ext_001857,672,23,15,50,4,155.8,1101,155.8,1.1689,0.0435,2026-06-03 12:51:57
p_ext_000932,517,83,43,37,7,148.6,1102,148.6,1.1681,0.1035,2026-06-03 12:51:57
p_ext_001010,478,75,28,15,0,129.5,1103,129.5,1.1641,0.0835,2026-06-03 12:51:57
p_ext_000599,571,25,15,19,2,130.0,1104,130.0,1.1618,0.0342,2026-06-03 12:51:57
p_ext_000830,678,73,57,26,11,179.8,1105,179.8,1.1603,0.0731,2026-06-03 12:51:57
p_ext_000697,437,41,2,13,3,102.9,1106,102.9,1.1568,0.0432,2026-06-03 12:51:57
p_ext_000200,307,44,22,21,1,85.4,1107,85.4,1.155,0.095,2026-06-03 12:51:57
p_ext_000853,612,89,43,6,0,163.2,1108,163.2,1.1538,0.0754,2026-06-03 12:51:57
p_ext_000878,458,64,47,13,6,127.5,1109,127.5,1.1518,0.087,2026-06-03 12:51:57
p_ext_000481,331,47,22,16,0,90.1,1110,90.1,1.1511,0.0866,2026-06-03 12:51:57
p_ext_001102,88,12,3,3,0,22.7,1111,22.7,1.1503,0.0699,2026-06-03 12:51:57
p_ext_001492,48,6,3,2,0,12.7,1112,12.7,1.1488,0.0771,2026-06-03 12:51:57
p_ext_000665,534,16,19,9,3,119.1,1113,119.1,1.1486,0.0259,2026-06-03 12:51:57
p_ext_001140,342,32,33,19,2,91.7,1114,91.7,1.1414,0.08,2026-06-03 12:51:57
p_ext_001478,325,21,31,3,3,81.2,1115,81.2,1.1412,0.0526,2026-06-03 12:51:57
p_ext_001624,559,36,62,15,10,144.2,1116,144.2,1.1409,0.0616,2026-06-03 12:51:57
p_ext_000251,540,62,10,1,4,129.8,1117,129.8,1.1399,0.0449,2026-06-03 12:51:57
p_ext_000179,710,20,53,17,8,167.3,1118,167.3,1.1378,0.0384,2026-06-03 12:51:57
p_ext_000308,195,29,4,3,0,49.5,1119,49.5,1.136,0.0636,2026-06-03 12:51:57
p_ext_001800,414,49,20,15,7,106.5,1120,106.5,1.1326,0.0652,2026-06-03 12:51:57
p_ext_000892,742,102,42,44,7,200.4,1121,200.4,1.1312,0.084,2026-06-03 12:51:57
p_ext_000504,217,19,22,17,3,59.1,1122,59.1,1.1307,0.0857,2026-06-03 12:51:57
p_ext_000976,166,8,18,9,2,42.8,1123,42.8,1.1304,0.066,2026-06-03 12:51:57
p_ext_000398,477,71,26,30,0,130.5,1124,130.5,1.1302,0.0905,2026-06-03 12:51:57
p_ext_000537,342,28,34,10,4,89.0,1125,89.0,1.1263,0.0664,2026-06-03 12:51:57
p_ext_001607,559,77,43,34,9,154.6,1126,154.6,1.1251,0.0894,2026-06-03 12:51:57
p_ext_000380,373,47,12,14,1,95.1,1127,95.1,1.1229,0.0664,2026-06-03 12:51:57
p_ext_001482,425,56,27,5,0,110.9,1128,110.9,1.1202,0.0693,2026-06-03 12:51:57
p_ext_000730,417,5,5,29,0,92.2,1129,92.2,1.1192,0.0321,2026-06-03 12:51:57
p_ext_000453,226,6,23,15,2,56.9,1130,56.9,1.1181,0.0613,2026-06-03 12:51:57
p_ext_001483,750,86,54,39,14,199.8,1131,199.8,1.1168,0.0762,2026-06-03 12:51:57
p_ext_001089,236,42,10,8,0,64.4,1132,64.4,1.1142,0.0869,2026-06-03 12:51:57
p_ext_001792,681,118,75,28,4,199.7,1133,199.7,1.1133,0.1069,2026-06-03 12:51:57
p_ext_001357,169,28,11,0,1,45.5,1134,45.5,1.111,0.0763,2026-06-03 12:51:57
p_ext_000781,322,43,16,1,0,82.3,1135,82.3,1.1103,0.0627,2026-06-03 12:51:57
p_ext_001116,341,5,4,22,4,75.3,1136,75.3,1.1099,0.0289,2026-06-03 12:51:57
p_ext_001002,354,39,3,16,4,86.6,1137,86.6,1.1069,0.0547,2026-06-03 12:51:57
p_ext_001824,261,22,1,12,1,61.5,1138,61.5,1.1044,0.046,2026-06-03 12:51:57
p_ext_001129,374,48,31,3,7,99.1,1139,99.1,1.1035,0.0689,2026-06-03 12:51:57
p_ext_001214,272,29,30,8,0,73.7,1140,73.7,1.1031,0.0807,2026-06-03 12:51:57
p_ext_000707,506,70,52,18,5,141.4,1141,141.4,1.1027,0.0897,2026-06-03 12:51:57
p_ext_000240,412,43,26,4,1,103.9,1142,103.9,1.098,0.0584,2026-06-03 12:51:57
p_ext_001925,562,87,54,39,4,162.5,1143,162.5,1.0963,0.1059,2026-06-03 12:51:57
p_ext_000359,659,83,60,1,4,174.9,1144,174.9,1.0961,0.0707,2026-06-03 12:51:57
p_ext_001001,314,23,8,15,1,75.1,1145,75.1,1.0954,0.0494,2026-06-03 12:51:57
p_ext_000997,683,101,60,51,7,195.1,1146,195.1,1.0931,0.1022,2026-06-03 12:51:57
p_ext_000566,248,30,15,13,4,65.7,1147,65.7,1.0927,0.0756,2026-06-03 12:51:57
p_ext_001056,286,12,9,17,2,66.9,1148,66.9,1.0925,0.0435,2026-06-03 12:51:57
p_ext_001260,398,37,19,10,1,98.4,1149,98.4,1.0912,0.0552,2026-06-03 12:51:57
p_ext_001410,570,79,5,12,6,141.6,1150,141.6,1.0858,0.0564,2026-06-03 12:51:57
p_ext_001234,291,47,8,20,0,78.7,1151,78.7,1.0831,0.0888,2026-06-03 12:51:57
p_ext_001175,290,13,7,15,5,67.0,1152,67.0,1.077,0.0376,2026-06-03 12:51:57
p_ext_001476,594,86,10,8,4,149.2,1153,149.2,1.0763,0.0591,2026-06-03 12:51:57
p_ext_001657,327,20,3,5,5,73.3,1154,73.3,1.0748,0.0265,2026-06-03 12:51:57
p_ext_000259,637,54,35,40,10,162.1,1155,162.1,1.0727,0.065,2026-06-03 12:51:57
p_ext_000452,565,78,62,29,2,160.8,1156,160.8,1.0712,0.0985,2026-06-03 12:51:57
p_ext_001310,496,51,24,24,9,126.5,1157,126.5,1.0701,0.0638,2026-06-03 12:51:57
p_ext_001212,354,37,18,16,4,90.5,1158,90.5,1.069,0.0654,2026-06-03 12:51:57
p_ext_001471,616,65,20,10,3,150.7,1159,150.7,1.0689,0.0514,2026-06-03 12:51:57
p_ext_001223,672,10,24,19,9,148.4,1160,148.4,1.0644,0.0231,2026-06-03 12:51:57
p_ext_000421,263,14,26,20,2,68.6,1161,68.6,1.0643,0.0734,2026-06-03 12:51:57
p_ext_001219,579,47,42,10,0,144.5,1162,144.5,1.0638,0.0562,2026-06-03 12:51:57
p_ext_001229,601,106,39,21,10,167.9,1163,167.9,1.0592,0.0901,2026-06-03 12:51:57
p_ext_001669,266,14,12,11,2,63.2,1164,63.2,1.0554,0.0449,2026-06-03 12:51:57
p_ext_001545,451,59,46,26,5,126.9,1165,126.9,1.0534,0.0943,2026-06-03 12:51:57
p_ext_000465,257,19,28,6,1,66.7,1166,66.7,1.0516,0.066,2026-06-03 12:51:57
p_ext_000185,646,115,33,22,9,178.0,1167,178.0,1.0515,0.0868,2026-06-03 12:51:57
p_ext_001705,286,15,33,21,5,75.8,1168,75.8,1.0471,0.0752,2026-06-03 12:51:57
p_ext_000494,313,43,5,12,0,79.4,1169,79.4,1.0464,0.0663,2026-06-03 12:51:57
p_ext_001644,373,42,9,27,7,95.3,1170,95.3,1.0457,0.0682,2026-06-03 12:51:57
p_ext_001128,529,87,53,19,5,151.6,1171,151.6,1.0452,0.0983,2026-06-03 12:51:57
p_ext_000659,678,75,34,34,9,175.1,1172,175.1,1.0419,0.0687,2026-06-03 12:51:57
p_ext_001547,648,26,26,29,10,151.0,1173,151.0,1.0405,0.0387,2026-06-03 12:51:57
p_ext_001757,525,62,7,3,4,126.3,1174,126.3,1.0395,0.0458,2026-06-03 12:51:57
p_ext_001436,311,24,20,15,1,78.4,1175,78.4,1.0373,0.0625,2026-06-03 12:51:57
p_ext_000102,187,23,10,14,1,50.1,1176,50.1,1.0373,0.0842,2026-06-03 12:51:57
p_ext_000217,295,31,11,12,1,74.0,1177,74.0,1.0367,0.0615,2026-06-03 12:51:57
p_ext_000534,312,13,26,5,4,75.1,1178,75.1,1.0323,0.0426,2026-06-03 12:51:57
p_ext_000677,374,50,14,28,2,99.6,1179,99.6,1.0311,0.0832,2026-06-03 12:51:57
p_ext_001731,189,29,7,1,3,48.8,1180,48.8,1.0302,0.0635,2026-06-03 12:51:57
p_ext_000963,374,54,24,26,3,103.4,1181,103.4,1.03,0.0925,2026-06-03 12:51:57
p_ext_001292,659,80,69,13,12,179.1,1182,179.1,1.0265,0.0772,2026-06-03 12:51:57
p_ext_001320,326,52,36,19,5,95.4,1183,95.4,1.0239,0.1063,2026-06-03 12:51:57
p_ext_000377,467,54,25,13,1,119.7,1184,119.7,1.019,0.0658,2026-06-03 12:51:57
p_ext_000864,337,13,32,23,5,85.5,1185,85.5,1.0164,0.0629,2026-06-03 12:51:57
p_ext_001763,212,17,16,8,2,53.9,1186,53.9,1.0156,0.062,2026-06-03 12:51:57
p_ext_000648,654,50,26,37,4,161.0,1187,161.0,1.0148,0.0573,2026-06-03 12:51:57
p_ext_001880,415,70,20,18,2,113.6,1188,113.6,1.0147,0.0877,2026-06-03 12:51:57
p_ext_000804,287,14,15,15,4,69.1,1189,69.1,1.0144,0.0483,2026-06-03 12:51:57
p_ext_001875,301,5,15,15,3,69.2,1190,69.2,1.0137,0.0362,2026-06-03 12:51:57
p_ext_001493,456,74,16,4,2,119.0,1191,119.0,1.012,0.0695,2026-06-03 12:51:57
p_ext_001241,360,40,5,26,5,90.7,1192,90.7,1.0113,0.0656,2026-06-03 12:51:57
p_ext_001285,223,35,2,10,1,57.7,1193,57.7,1.0106,0.0724,2026-06-03 12:51:57
p_ext_001054,631,72,62,44,11,175.2,1194,175.2,1.0094,0.0903,2026-06-03 12:51:57
p_ext_000796,598,31,50,43,5,152.5,1195,152.5,1.0088,0.0667,2026-06-03 12:51:57
p_ext_000679,465,23,34,14,1,112.9,1196,112.9,1.0064,0.0494,2026-06-03 12:51:57
p_ext_000431,684,22,15,31,6,154.1,1197,154.1,1.0051,0.0319,2026-06-03 12:51:57
p_ext_001508,131,9,13,1,0,33.0,1198,33.0,1.0048,0.0565,2026-06-03 12:51:57
p_ext_001917,298,23,12,6,5,71.3,1199,71.3,1.004,0.0428,2026-06-03 12:51:57
p_ext_000972,370,57,17,2,1,96.6,1200,96.6,1.004,0.0691,2026-06-03 12:51:57
p_ext_001984,642,32,27,22,12,150.5,1201,150.5,1.0038,0.0383,2026-06-03 12:51:57
p_ext_000905,515,15,58,8,9,126.5,1202,126.5,1.0024,0.0459,2026-06-03 12:51:57
p_ext_000726,627,87,5,27,0,158.4,1203,158.4,1.0019,0.066,2026-06-03 12:51:57
p_ext_001959,608,108,30,28,11,168.6,1204,168.6,1.0014,0.0895,2026-06-03 12:51:57
p_ext_001617,517,27,15,17,1,119.4,1205,119.4,1.0014,0.0381,2026-06-03 12:51:57
p_ext_001651,362,49,29,12,6,98.2,1206,98.2,0.9978,0.0797,2026-06-03 12:51:57
p_ext_000222,369,14,41,17,0,93.7,1207,93.7,0.9975,0.0627,2026-06-03 12:51:57
p_ext_001026,481,76,15,35,8,130.5,1208,130.5,0.9956,0.0868,2026-06-03 12:51:57
p_ext_001770,420,30,33,19,3,106.7,1209,106.7,0.9948,0.063,2026-06-03 12:51:57
p_ext_000189,430,61,37,21,0,119.6,1210,119.6,0.9947,0.0926,2026-06-03 12:51:57
p_ext_001143,468,67,28,22,7,126.5,1211,126.5,0.9919,0.0815,2026-06-03 12:51:57
p_ext_000129,237,17,11,14,4,58.6,1212,58.6,0.9917,0.0563,2026-06-03 12:51:57
p_ext_001323,547,25,24,16,8,127.3,1213,127.3,0.9888,0.0365,2026-06-03 12:51:57
p_ext_000638,491,6,54,38,9,123.8,1214,123.8,0.9888,0.0607,2026-06-03 12:51:57
p_ext_000889,655,91,3,35,6,166.2,1215,166.2,0.9874,0.0669,2026-06-03 12:51:57
p_ext_001885,248,9,15,6,4,58.0,1216,58.0,0.9862,0.0361,2026-06-03 12:51:57
p_ext_000888,242,38,5,3,0,61.9,1217,61.9,0.986,0.0655,2026-06-03 12:51:57
p_ext_001629,247,5,4,12,1,54.5,1218,54.5,0.9857,0.0281,2026-06-03 12:51:57
p_ext_000968,544,50,4,14,1,127.8,1219,127.8,0.9829,0.043,2026-06-03 12:51:57
p_ext_000544,207,25,24,15,3,59.1,1220,59.1,0.9824,0.0995,2026-06-03 12:51:57
p_ext_001777,480,51,45,16,6,128.0,1221,128.0,0.9816,0.0745,2026-06-03 12:51:57
p_ext_001084,346,37,19,18,3,89.6,1222,89.6,0.9791,0.0704,2026-06-03 12:51:57
p_ext_001586,239,23,12,11,3,60.5,1223,60.5,0.9764,0.0623,2026-06-03 12:51:57
p_ext_001901,648,12,50,5,9,149.2,1224,149.2,0.9763,0.0296,2026-06-03 12:51:57
p_ext_001865,289,24,18,11,1,72.6,1225,72.6,0.9733,0.0604,2026-06-03 12:51:57
p_ext_001573,376,20,8,21,0,87.8,1226,87.8,0.9731,0.0445,2026-06-03 12:51:57
p_ext_001148,179,9,9,1,2,41.4,1227,41.4,0.973,0.0324,2026-06-03 12:51:57
p_ext_001625,701,27,31,12,5,160.0,1228,160.0,0.9729,0.0313,2026-06-03 12:51:57
p_ext_000526,264,21,22,12,5,68.1,1229,68.1,0.9686,0.065,2026-06-03 12:51:57
p_ext_001859,397,4,12,2,1,84.6,1230,84.6,0.9671,0.0139,2026-06-03 12:51:57
p_ext_001399,199,8,14,11,3,48.6,1231,48.6,0.9664,0.0515,2026-06-03 12:51:57
p_ext_000530,373,22,10,19,6,88.0,1232,88.0,0.9647,0.0433,2026-06-03 12:51:57
p_ext_000180,99,8,2,4,1,23.6,1233,23.6,0.9605,0.0465,2026-06-03 12:51:57
p_ext_001467,338,46,18,5,1,87.8,1234,87.8,0.9588,0.0682,2026-06-03 12:51:57
p_ext_000977,527,72,54,38,1,150.8,1235,150.8,0.9577,0.1034,2026-06-03 12:51:57
p_ext_000589,206,20,10,1,1,50.4,1236,50.4,0.9573,0.0493,2026-06-03 12:51:57
p_ext_001928,171,7,14,3,2,41.1,1237,41.1,0.9566,0.0427,2026-06-03 12:51:57
p_ext_001068,113,19,10,1,1,31.5,1238,31.5,0.9551,0.0867,2026-06-03 12:51:57
p_ext_001870,406,69,48,13,2,118.9,1239,118.9,0.9543,0.1052,2026-06-03 12:51:57
p_ext_001454,679,40,66,29,11,173.4,1240,173.4,0.9537,0.0615,2026-06-03 12:51:57
p_ext_000815,529,20,23,4,3,119.5,1241,119.5,0.9523,0.0278,2026-06-03 12:51:57
p_ext_001368,173,3,15,2,0,40.4,1242,40.4,0.9515,0.0361,2026-06-03 12:51:57
p_ext_001013,654,52,18,13,3,154.4,1243,154.4,0.9474,0.0421,2026-06-03 12:51:57
p_ext_001954,651,54,17,43,4,160.1,1244,160.1,0.9472,0.0588,2026-06-03 12:51:57
p_ext_000369,453,13,14,28,1,104.3,1245,104.3,0.9467,0.0405,2026-06-03 12:51:57
p_ext_000805,655,18,19,50,8,152.1,1246,152.1,0.9446,0.0426,2026-06-03 12:51:57
p_ext_000333,234,15,19,9,1,58.8,1247,58.8,0.9435,0.0594,2026-06-03 12:51:57
p_ext_000343,566,17,49,37,1,140.4,1248,140.4,0.943,0.059,2026-06-03 12:51:57
p_ext_001559,267,28,9,20,4,68.5,1249,68.5,0.9426,0.07,2026-06-03 12:51:57
p_ext_000282,585,101,12,40,10,158.9,1250,158.9,0.9406,0.0871,2026-06-03 12:51:57
p_ext_001271,515,52,12,12,2,124.6,1251,124.6,0.9392,0.0497,2026-06-03 12:51:57
p_ext_001822,280,35,9,9,0,71.0,1252,71.0,0.9375,0.0646,2026-06-03 12:51:57
p_ext_000716,470,45,23,11,3,116.6,1253,116.6,0.9374,0.0551,2026-06-03 12:51:57
p_ext_001366,302,12,31,17,4,76.7,1254,76.7,0.9366,0.0618,2026-06-03 12:51:57
p_ext_000238,132,3,4,5,0,29.5,1255,29.5,0.9335,0.0303,2026-06-03 12:51:57
p_ext_000633,71,10,4,3,1,19.0,1256,19.0,0.9334,0.0782,2026-06-03 12:51:57
p_ext_001218,556,65,25,31,3,144.4,1257,144.4,0.932,0.0728,2026-06-03 12:51:57
p_ext_000532,669,48,13,6,3,153.3,1258,153.3,0.9294,0.0332,2026-06-03 12:51:57
p_ext_001972,441,57,42,18,5,121.5,1259,121.5,0.929,0.0858,2026-06-03 12:51:57
p_ext_001453,509,35,48,9,4,128.5,1260,128.5,0.9263,0.057,2026-06-03 12:51:57
p_ext_001569,395,15,19,0,3,89.2,1261,89.2,0.9261,0.0262,2026-06-03 12:51:57
p_ext_000302,232,40,17,17,4,66.9,1262,66.9,0.9242,0.1045,2026-06-03 12:51:57
p_ext_001088,480,52,17,32,7,123.1,1263,123.1,0.9226,0.069,2026-06-03 12:51:57
p_ext_000598,585,51,67,23,11,157.0,1264,157.0,0.9221,0.0749,2026-06-03 12:51:57
p_ext_001276,664,18,9,20,6,144.9,1265,144.9,0.9219,0.0223,2026-06-03 12:51:57
p_ext_000956,162,22,3,7,2,41.3,1266,41.3,0.9215,0.0657,2026-06-03 12:51:57
p_ext_000663,488,64,47,21,5,135.1,1267,135.1,0.9149,0.0878,2026-06-03 12:51:57
p_ext_000242,405,54,32,21,3,111.0,1268,111.0,0.9133,0.087,2026-06-03 12:51:57
p_ext_000594,334,58,12,6,5,89.0,1269,89.0,0.9124,0.0749,2026-06-03 12:51:57
p_ext_000392,458,71,50,14,8,130.7,1270,130.7,0.9103,0.0942,2026-06-03 12:51:57
p_ext_001684,219,36,2,10,1,57.2,1271,57.2,0.9098,0.0753,2026-06-03 12:51:57
p_ext_001290,298,25,27,12,1,77.6,1272,77.6,0.9085,0.07,2026-06-03 12:51:57
p_ext_001635,223,19,17,15,2,58.4,1273,58.4,0.9056,0.0744,2026-06-03 12:51:57
p_ext_000731,660,11,6,35,0,144.1,1274,144.1,0.9055,0.0271,2026-06-03 12:51:57
p_ext_001515,475,39,44,35,2,126.9,1275,126.9,0.9028,0.0815,2026-06-03 12:51:57
p_ext_001927,442,53,41,13,0,119.2,1276,119.2,0.9025,0.0801,2026-06-03 12:51:57
p_ext_001636,413,33,13,8,3,98.0,1277,98.0,0.8992,0.0427,2026-06-03 12:51:57
p_ext_001200,281,28,30,9,3,75.4,1278,75.4,0.8985,0.076,2026-06-03 12:51:57
p_ext_000549,503,88,30,8,5,137.6,1279,137.6,0.8977,0.0827,2026-06-03 12:51:57
p_ext_000335,387,60,25,22,4,107.3,1280,107.3,0.8948,0.0915,2026-06-03 12:51:57
p_ext_001695,450,10,53,14,6,111.7,1281,111.7,0.8924,0.0513,2026-06-03 12:51:57
p_ext_001242,507,28,55,18,0,129.9,1282,129.9,0.8908,0.0643,2026-06-03 12:51:57
p_ext_001835,308,40,24,18,5,84.4,1283,84.4,0.8893,0.086,2026-06-03 12:51:57
p_ext_000774,499,58,50,4,9,133.0,1284,133.0,0.8884,0.0699,2026-06-03 12:51:57
p_ext_000988,168,5,18,9,3,42.3,1285,42.3,0.8867,0.0577,2026-06-03 12:51:57
p_ext_001860,629,26,56,32,11,156.8,1286,156.8,0.8862,0.0555,2026-06-03 12:51:57
p_ext_001851,280,32,16,18,2,74.0,1287,74.0,0.8859,0.0782,2026-06-03 12:51:57
p_ext_001153,444,28,4,18,6,102.0,1288,102.0,0.8858,0.0363,2026-06-03 12:51:57
p_ext_000360,495,42,34,22,3,126.2,1289,126.2,0.8833,0.0646,2026-06-03 12:51:57
p_ext_000386,521,10,17,22,5,116.7,1290,116.7,0.8833,0.0294,2026-06-03 12:51:57
p_ext_000602,388,10,38,13,0,94.6,1291,94.6,0.8806,0.0501,2026-06-03 12:51:57
p_ext_000322,311,34,3,19,1,77.1,1292,77.1,0.8773,0.0619,2026-06-03 12:51:57
p_ext_001855,444,45,29,7,3,112.4,1293,112.4,0.8769,0.0592,2026-06-03 12:51:57
p_ext_001145,464,22,22,19,6,109.8,1294,109.8,0.8725,0.0426,2026-06-03 12:51:57
p_ext_000869,543,84,30,4,3,143.6,1295,143.6,0.872,0.0722,2026-06-03 12:51:57
p_ext_000433,681,31,9,6,10,149.4,1296,149.4,0.8704,0.02,2026-06-03 12:51:57
p_ext_001161,165,4,14,11,1,40.6,1297,40.6,0.87,0.0561,2026-06-03 12:51:57
p_ext_000172,445,70,49,11,8,126.9,1298,126.9,0.8699,0.0931,2026-06-03 12:51:57
p_ext_001318,332,18,35,2,1,82.7,1299,82.7,0.8656,0.0521,2026-06-03 12:51:57
p_ext_001931,607,35,21,38,9,145.8,1300,145.8,0.8627,0.0495,2026-06-03 12:51:57
p_ext_000353,498,7,52,15,1,120.3,1301,120.3,0.8619,0.0464,2026-06-03 12:51:57
p_ext_001846,533,90,5,7,1,136.5,1302,136.5,0.8612,0.0661,2026-06-03 12:51:57
p_ext_001291,276,31,24,0,3,71.7,1303,71.7,0.8611,0.0632,2026-06-03 12:51:57
p_ext_000101,376,42,30,1,0,97.0,1304,97.0,0.8571,0.064,2026-06-03 12:51:57
p_ext_001295,170,30,1,11,1,45.5,1305,45.5,0.8561,0.085,2026-06-03 12:51:57
p_ext_001051,560,93,12,22,1,147.9,1306,147.9,0.8538,0.0779,2026-06-03 12:51:57
p_ext_001866,445,80,8,32,7,121.8,1307,121.8,0.8518,0.0903,2026-06-03 12:51:57
p_ext_000103,163,18,12,1,2,41.8,1308,41.8,0.8484,0.0604,2026-06-03 12:51:57
p_ext_001861,404,58,37,20,1,113.3,1309,113.3,0.848,0.0946,2026-06-03 12:51:57
p_ext_001671,563,76,8,4,7,138.6,1310,138.6,0.846,0.0515,2026-06-03 12:51:57
p_ext_000236,342,38,29,3,2,89.1,1311,89.1,0.8424,0.0662,2026-06-03 12:51:57
p_ext_001251,639,13,41,31,12,150.2,1312,150.2,0.8414,0.0396,2026-06-03 12:51:57
p_ext_000139,503,8,7,16,8,108.3,1313,108.3,0.8397,0.0177,2026-06-03 12:51:57
p_ext_001518,450,42,15,21,1,111.3,1314,111.3,0.8361,0.0586,2026-06-03 12:51:57
p_ext_001686,373,34,40,24,5,101.6,1315,101.6,0.8342,0.0839,2026-06-03 12:51:57
p_ext_000967,366,53,2,6,5,90.9,1316,90.9,0.8339,0.0553,2026-06-03 12:51:57
p_ext_000652,355,50,28,18,5,98.0,1317,98.0,0.8335,0.0879,2026-06-03 12:51:57
p_ext_001700,268,44,2,8,4,69.0,1318,69.0,0.8321,0.0672,2026-06-03 12:51:57
p_ext_001188,85,2,8,6,1,21.2,1319,21.2,0.8307,0.0588,2026-06-03 12:51:57
p_ext_000891,437,36,39,28,4,115.5,1320,115.5,0.8297,0.0762,2026-06-03 12:51:57
p_ext_001764,551,24,4,10,4,120.6,1321,120.6,0.8294,0.0223,2026-06-03 12:51:57
p_ext_000612,519,13,15,16,8,115.4,1322,115.4,0.8279,0.0251,2026-06-03 12:51:57
p_ext_000886,265,17,30,7,2,68.5,1323,68.5,0.8258,0.0642,2026-06-03 12:51:57
p_ext_000301,143,15,16,4,1,38.7,1324,38.7,0.824,0.0787,2026-06-03 12:51:57
p_ext_000780,334,41,34,16,0,92.5,1325,92.5,0.8236,0.0903,2026-06-03 12:51:57
p_ext_001299,188,25,22,13,1,54.3,1326,54.3,0.8217,0.1048,2026-06-03 12:51:57
p_ext_001126,305,5,27,22,3,75.0,1327,75.0,0.8217,0.0556,2026-06-03 12:51:57
p_ext_000458,395,38,44,11,4,105.8,1328,105.8,0.8205,0.0748,2026-06-03 12:51:57
p_ext_001883,283,10,20,6,3,66.8,1329,66.8,0.8181,0.0389,2026-06-03 12:51:57
p_ext_000915,307,19,17,11,2,74.4,1330,74.4,0.8176,0.0495,2026-06-03 12:51:57
p_ext_001841,669,36,9,3,6,147.9,1331,147.9,0.8173,0.0226,2026-06-03 12:51:57
p_ext_000184,313,46,9,10,5,81.1,1332,81.1,0.8153,0.0681,2026-06-03 12:51:57
p_ext_000674,451,37,4,10,4,104.5,1333,104.5,0.8146,0.0374,2026-06-03 12:51:57
p_ext_000779,494,43,30,8,4,122.3,1334,122.3,0.8128,0.0527,2026-06-03 12:51:57
p_ext_001408,156,13,8,11,1,39.7,1335,39.7,0.8127,0.0679,2026-06-03 12:51:57
p_ext_000914,304,33,3,7,0,73.0,1336,73.0,0.8111,0.049,2026-06-03 12:51:57
p_ext_001113,375,39,40,8,4,100.3,1337,100.3,0.8108,0.0737,2026-06-03 12:51:57
p_ext_000491,238,39,5,10,3,62.8,1338,62.8,0.8086,0.0758,2026-06-03 12:51:57
p_ext_001612,312,25,5,9,5,73.2,1339,73.2,0.8083,0.0397,2026-06-03 12:51:57
p_ext_000390,414,64,42,27,1,120.0,1340,120.0,0.8076,0.1069,2026-06-03 12:51:57
p_ext_001761,381,26,11,19,6,91.1,1341,91.1,0.8071,0.0469,2026-06-03 12:51:57
p_ext_001456,352,19,30,15,2,88.1,1342,88.1,0.8069,0.0582,2026-06-03 12:51:57
p_ext_000358,257,41,9,10,2,68.4,1343,68.4,0.8064,0.0784,2026-06-03 12:51:57
p_ext_001488,100,15,4,2,1,26.1,1344,26.1,0.8028,0.0695,2026-06-03 12:51:57
p_ext_001114,253,44,11,19,1,70.9,1345,70.9,0.8009,0.0994,2026-06-03 12:51:57
p_ext_000767,200,26,16,13,1,55.2,1346,55.2,0.7985,0.0912,2026-06-03 12:51:57
p_ext_000943,355,4,39,5,4,84.9,1347,84.9,0.7976,0.0396,2026-06-03 12:51:57
p_ext_000363,351,54,27,21,2,98.7,1348,98.7,0.7962,0.0967,2026-06-03 12:51:57
p_ext_000964,357,19,10,12,5,82.5,1349,82.5,0.7953,0.036,2026-06-03 12:51:57
p_ext_000468,489,59,11,11,9,121.0,1350,121.0,0.7951,0.0532,2026-06-03 12:51:57
p_ext_001469,182,15,4,1,2,42.3,1351,42.3,0.7951,0.0352,2026-06-03 12:51:57
p_ext_000920,566,72,20,18,8,144.4,1352,144.4,0.7949,0.0634,2026-06-03 12:51:57
p_ext_000389,163,26,19,3,1,46.7,1353,46.7,0.7938,0.096,2026-06-03 12:51:57
p_ext_000580,201,32,6,5,1,52.6,1354,52.6,0.7937,0.0724,2026-06-03 12:51:57
p_ext_000420,176,28,18,12,2,51.4,1355,51.4,0.7915,0.108,2026-06-03 12:51:57
p_ext_001507,275,28,15,13,4,70.5,1356,70.5,0.7871,0.0656,2026-06-03 12:51:57
p_ext_000492,160,9,4,5,2,36.9,1357,36.9,0.786,0.0356,2026-06-03 12:51:57
p_ext_001867,385,59,7,8,3,98.4,1358,98.4,0.7825,0.0648,2026-06-03 12:51:57
p_ext_001698,494,26,6,31,8,114.6,1359,114.6,0.7789,0.0408,2026-06-03 12:51:57
p_ext_001529,350,42,32,21,1,96.4,1360,96.4,0.7781,0.0899,2026-06-03 12:51:57
