user_id,long_term_tags,short_term_tags,preferred_boards,active_time_period,preferred_location,learning_interest_weight,life_interest_weight,social_interest_weight,career_interest_weight,avg_dwell_time,click_rate,like_rate,collect_rate,comment_rate,last_update_time
u_ext_00332,实习|就业|简历|校园生活|食堂|窗口测评|拼饭|优惠,实习|就业|简历|校园生活|食堂|窗口测评,实习就业|食堂生活|校园生活|社团活动,下午,食堂区,0.0,0.0,0.0,1.0,92.0,0.131148,0.016393,0.016393,0.032787,2026-06-03 14:50:12
u_ext_00333,求问|校园卡|打印店|招聘|实习|408|保研|图书馆,校园卡|求问|打印店|实习|招聘|保研,问答求助|考研保研|实习就业|二手交易,早上,校外,0.0,1.0,0.0,0.0,82.75,0.1875,0.078125,0.03125,0.0,2026-06-03 14:50:12
u_ext_00334,考研|保研|学习经验|408|科研项目|创新项目|竞赛|组队,考研|保研|学习经验|408|科研项目|创新项目,考研保研|竞赛科研|问答求助|兼职实习,深夜,宿舍区,0.0,0.0,0.0,0.0,79.266667,0.223881,0.074627,0.0,0.0,2026-06-03 14:50:12
u_ext_00335,租房|教材|电动车|闲置|二手交易|求问|校园卡|宿舍,租房|教材|电动车,二手交易|问答求助|校园生活|兼职实习,深夜,宿舍区,0.0,1.0,0.0,0.0,85.615385,0.224138,0.051724,0.068966,0.017241,2026-06-03 14:50:12
u_ext_00336,租房|家教|实习|薪资|兼职|电动车|教材|二手交易,兼职|薪资|家教|实习|教材|电动车,二手交易|兼职实习|实习就业|课程评价,早上,教学区,0.0,0.0,0.0,1.0,94.1,0.135135,0.027027,0.027027,0.027027,2026-06-03 14:50:12
u_ext_00337,实习|招聘|简历|租房|电动车|教材|闲置|二手交易,实习|简历|招聘|租房|电动车|教材,实习就业|二手交易|问答求助|兼职实习,深夜,食堂区,0.0,0.0,0.0,1.0,55.666667,0.181818,0.015152,0.015152,0.0,2026-06-03 14:50:12
u_ext_00338,竞赛|论文|创新项目|组队|科研项目|求问|校园卡|保研,创新项目|竞赛|科研项目|组队|论文|求问,竞赛科研|问答求助|考研保研,晚上,宿舍区,0.903078,0.096922,0.0,0.0,81.714286,0.125,0.035714,0.035714,0.017857,2026-06-03 14:50:12
u_ext_00339,选课|期末|老师|活动|社团|招新|交友|食堂,选课|期末|老师|活动|社团|交友,课程评价|社团活动|校园生活|问答求助,早上,教学区,1.0,0.0,0.0,0.0,94.6,0.076923,0.061538,0.0,0.030769,2026-06-03 14:50:12
u_ext_00340,租房|教材|电动车|闲置|求问|校园卡|南校|二手交易,租房|教材|电动车|闲置|求问|校园卡,二手交易|问答求助,早上,宿舍区,0.0,0.0,0.0,0.0,73.461538,0.183099,0.042254,0.042254,0.028169,2026-06-03 14:50:12
u_ext_00341,考研|学习经验|保研|408|实习|招聘|复试|家教,考研|学习经验|保研|408|实习|招聘,考研保研|兼职实习|实习就业|竞赛科研,深夜,教学区,0.0,0.0,0.0,0.0,55.857143,0.112903,0.032258,0.016129,0.032258,2026-06-03 14:50:12
u_ext_00342,课程资料|校园卡|打印店|宿舍|求问|活动|交友|搭子,课程资料|校园卡|打印店|宿舍|求问|活动,问答求助|恋爱交友|课程评价|校园生活,深夜,图书馆,0.0,0.0,1.0,0.0,91.75,0.090909,0.022727,0.045455,0.0,2026-06-03 14:50:12
u_ext_00343,组队|竞赛|论文|创新项目|实习|面试|招聘|科研项目,竞赛|论文|创新项目|组队|面试|招聘,竞赛科研|实习就业|考研保研|社团活动,中午,宿舍区,0.909086,0.0,0.013621,0.077293,74.0,0.118644,0.067797,0.050847,0.050847,2026-06-03 14:50:12
u_ext_00344,二手交易|闲置|租房|教材|求问|校园卡|电动车|南校,二手交易|闲置|租房|教材|校园卡|求问,二手交易|问答求助,早上,食堂区,0.0,1.0,0.0,0.0,73.111111,0.163636,0.018182,0.0,0.018182,2026-06-03 14:50:12
u_ext_00345,租房|教材|闲置|二手交易|电动车|复试|考研|学习经验,租房|教材|闲置|二手交易|电动车|复试,二手交易|考研保研,早上,图书馆,0.0,0.0,0.0,0.0,47.0,0.1,0.02,0.0,0.0,2026-06-03 14:50:12
u_ext_00346,兼职|实习|家教|薪资|招聘|校园卡|求问|闲置,薪资|招聘|家教|实习|兼职,兼职实习|问答求助|二手交易,早上,图书馆,0.0,0.0,0.0,1.0,83.625,0.126984,0.079365,0.015873,0.015873,2026-06-03 14:50:12
u_ext_00347,租房|电动车|二手交易|闲置|教材|实习|招聘|薪资,租房|电动车|二手交易|闲置|教材|实习,二手交易|兼职实习|实习就业|校园生活,深夜,图书馆,0.0,0.0,0.0,1.0,78.857143,0.125,0.053571,0.0,0.0,2026-06-03 14:50:12
u_ext_00348,租房|二手交易|电动车|闲置|教材|实习|家教|兼职,电动车|二手交易|租房|闲置|教材,二手交易|兼职实习|问答求助|实习就业,早上,教学区,0.0,1.0,0.0,0.0,90.0,0.129032,0.032258,0.016129,0.032258,2026-06-03 14:50:12
u_ext_00349,考研|学习经验|二手交易|课程资料|闲置|求问|打印店|校园卡,考研|学习经验|二手交易|课程资料|闲置|校园卡,考研保研|二手交易|问答求助|课程评价,晚上,教学区,0.968914,0.0,0.0,0.031086,79.666667,0.092308,0.015385,0.046154,0.015385,2026-06-03 14:50:12
u_ext_00350,校园卡|宿舍|课程资料|教材|电动车|租房|二手交易|闲置,校园卡|宿舍|课程资料|电动车|教材|租房,问答求助|二手交易|考研保研|社团活动,深夜,教学区,0.0,0.0,1.0,0.0,57.4,0.108696,0.043478,0.0,0.0,2026-06-03 14:50:12
u_ext_00351,校园生活|共享厨房|食堂|宿舍|校车|老师|期末|选课,食堂|校园生活|共享厨房,校园生活|课程评价|食堂生活|问答求助,早上,校外,0.0,0.0,0.0,0.0,67.833333,0.169014,0.028169,0.0,0.0,2026-06-03 14:50:12
u_ext_00352,面试|就业|创新项目|竞赛|实习|社团|招新|志愿服务,面试|就业|创新项目|竞赛|实习|交友,实习就业|竞赛科研|社团活动|兼职实习,下午,校外,0.051033,0.0,0.0,0.948967,75.0,0.092593,0.055556,0.037037,0.037037,2026-06-03 14:50:12
u_ext_00353,招聘|面试|租房|电动车|二手交易|闲置|求问|校园卡,招聘|面试,实习就业|二手交易|问答求助|恋爱交友,早上,图书馆,0.0,0.0,0.012362,0.987638,62.5,0.15873,0.031746,0.015873,0.0,2026-06-03 14:50:12
u_ext_00354,租房|二手交易|教材|闲置|电动车|求问|家教|兼职,租房|二手交易|教材|闲置|电动车|求问,二手交易|问答求助|兼职实习|校园生活,深夜,宿舍区,0.0,0.0,0.0,0.0,89.1,0.188679,0.037736,0.018868,0.018868,2026-06-03 14:50:12
u_ext_00355,学习经验|考研|保研|408|竞赛|组队|创新项目|复试,学习经验|考研|保研|408|创新项目|竞赛,考研保研|竞赛科研|兼职实习|实习就业,早上,食堂区,1.0,0.0,0.0,0.0,45.0,0.075472,0.075472,0.018868,0.037736,2026-06-03 14:50:12
u_ext_00356,招聘|兼职|家教|租房|宿舍|求问|校园卡|二手交易,家教|兼职|招聘,兼职实习|问答求助|二手交易|实习就业,早上,校外,0.0,0.0,0.0,1.0,81.928571,0.237288,0.016949,0.0,0.033898,2026-06-03 14:50:12
u_ext_00357,保研|复试|408|学习经验|考研|兼职|薪资|实习,保研|复试|408|学习经验|考研|兼职,考研保研|兼职实习|竞赛科研,深夜,教学区,0.0,0.0,0.0,0.0,77.4,0.149254,0.029851,0.014925,0.0,2026-06-03 14:50:12
u_ext_00358,校园生活|食堂|宿舍|共享厨房|校车|优惠|窗口测评|拼饭,校园生活|食堂|宿舍|共享厨房|校车|拼饭,校园生活|食堂生活|问答求助|社团活动,早上,食堂区,0.0,1.0,0.0,0.0,100.125,0.119403,0.044776,0.014925,0.044776,2026-06-03 14:50:12
u_ext_00359,学习经验|408|保研|考研|复试|实习|招聘|打印店,保研|学习经验|408|考研|复试|招聘,考研保研|问答求助|兼职实习|竞赛科研,中午,图书馆,0.0,0.0,0.0,0.0,63.4,0.092593,0.111111,0.0,0.037037,2026-06-03 14:50:12
u_ext_00360,校园生活|宿舍|拼饭|窗口测评|求问|校园卡|课程资料|打印店,校园卡|求问|课程资料|打印店|宿舍|窗口测评,食堂生活|问答求助|校园生活|课程评价,早上,食堂区,1.0,0.0,0.0,0.0,71.25,0.123077,0.030769,0.030769,0.046154,2026-06-03 14:50:12
u_ext_00361,租房|教材|宿舍|校园卡|打印店|求问|课程资料|实习,租房|教材|校园卡|宿舍|打印店|求问,二手交易|问答求助|兼职实习,早上,图书馆,0.0,0.0,0.0,1.0,76.571429,0.142857,0.0,0.0,0.040816,2026-06-03 14:50:12
u_ext_00362,租房|闲置|电动车|二手交易|教材|宿舍|打印店|求问,租房|闲置|电动车|二手交易|教材|宿舍,二手交易|问答求助,深夜,食堂区,0.0,1.0,0.0,0.0,70.692308,0.236364,0.072727,0.054545,0.018182,2026-06-03 14:50:12
u_ext_00363,闲置|二手交易|租房|课程资料|教材|打印店|电动车|宿舍,租房|二手交易|闲置,二手交易|问答求助|兼职实习,早上,宿舍区,0.0,0.0,0.0,0.0,65.857143,0.137255,0.078431,0.019608,0.0,2026-06-03 14:50:12
u_ext_00364,租房|二手交易|教材|电动车|闲置|薪资|兼职|招聘,二手交易|教材|租房|电动车,二手交易|兼职实习|实习就业|校园生活,深夜,校外,0.0,1.0,0.0,0.0,99.5,0.078431,0.039216,0.019608,0.019608,2026-06-03 14:50:12
u_ext_00365,租房|闲置|电动车|教材|二手交易|实习|简历|面试,闲置|租房,二手交易|实习就业|兼职实习|问答求助,早上,食堂区,0.0,0.0,0.0,0.0,67.0,0.115942,0.057971,0.014493,0.0,2026-06-03 14:50:12
u_ext_00366,教材|二手交易|电动车|租房|打印店|课程资料|闲置|老师,教材|二手交易|电动车|租房,二手交易|问答求助|课程评价|实习就业,深夜,宿舍区,0.0,0.0,0.0,1.0,88.0,0.076923,0.038462,0.019231,0.019231,2026-06-03 14:50:12
u_ext_00367,租房|教材|二手交易|闲置|电动车|求问|校园卡|实习,租房|教材|二手交易|闲置|电动车|求问,二手交易|问答求助|兼职实习,早上,宿舍区,0.0,0.0,0.0,0.0,71.4,0.147059,0.058824,0.0,0.0,2026-06-03 14:50:12
u_ext_00368,实习|薪资|兼职|招聘|家教|校园卡|求问|宿舍,实习|薪资|兼职|招聘|家教,兼职实习|问答求助|考研保研|校园生活,深夜,宿舍区,0.0,1.0,0.0,0.0,86.833333,0.162162,0.040541,0.027027,0.013514,2026-06-03 14:50:12
u_ext_00369,闲置|二手交易|租房|教材|电动车|老师|期末|给分,闲置|二手交易|教材|电动车|租房,二手交易|课程评价|实习就业,早上,教学区,0.0,1.0,0.0,0.0,84.0,0.176471,0.039216,0.0,0.039216,2026-06-03 14:50:12
u_ext_00370,课程资料|打印店|宿舍|求问|校园卡|竞赛|科研项目|电动车,课程资料|打印店|宿舍|求问|校园卡|竞赛,问答求助|竞赛科研|二手交易,早上,教学区,0.0,0.0,0.0,0.0,52.142857,0.092105,0.026316,0.026316,0.065789,2026-06-03 14:50:12
u_ext_00371,实习|招聘|面试|简历|就业|二手交易|闲置|复试,实习|招聘|简历|就业|面试,实习就业|二手交易|考研保研|校园生活,深夜,宿舍区,0.0,0.0,0.0,1.0,100.625,0.156863,0.039216,0.0,0.019608,2026-06-03 14:50:12
u_ext_00372,二手交易|闲置|教材|校园卡|租房|电动车|打印店|宿舍,打印店|课程资料|校园卡|宿舍,二手交易|问答求助|实习就业,早上,教学区,0.685327,0.124133,0.0,0.190539,57.928571,0.205882,0.044118,0.029412,0.014706,2026-06-03 14:50:12
u_ext_00373,校园生活|食堂|宿舍|共享厨房|优惠|拼饭|窗口测评|校车,校园生活|拼饭|食堂|窗口测评|优惠,校园生活|食堂生活|课程评价|社团活动,深夜,食堂区,0.0,1.0,0.0,0.0,72.142857,0.12069,0.068966,0.017241,0.051724,2026-06-03 14:50:12
u_ext_00374,宿舍|校车|校园生活|共享厨房|食堂|优惠|窗口测评|拼饭,宿舍|校车|校园生活|共享厨房,校园生活|食堂生活|课程评价|社团活动,早上,宿舍区,0.0,0.0,0.0,0.0,82.666667,0.136364,0.0,0.045455,0.045455,2026-06-03 14:50:12
u_ext_00375,闲置|租房|教材|二手交易|面试|招聘|简历|电动车,租房|闲置,二手交易|实习就业|校园生活,早上,校外,0.0,0.967979,0.0,0.032021,101.666667,0.054545,0.072727,0.018182,0.0,2026-06-03 14:50:12
u_ext_00376,课程资料|求问|打印店|校园卡|宿舍|学习经验|学习交流|复习资料,课程资料|求问|打印店|校园卡|宿舍|学习经验,问答求助|学习交流,深夜,宿舍区,0.0,0.0,0.0,0.0,55.4,0.086207,0.068966,0.0,0.0,2026-06-03 14:50:12
u_ext_00377,租房|闲置|教材|电动车|二手交易|宿舍|校园卡|招聘,租房|闲置|教材|电动车|二手交易|宿舍,二手交易|问答求助|实习就业|兼职实习,深夜,教学区,0.0,0.0,0.0,0.0,59.111111,0.195652,0.043478,0.021739,0.0,2026-06-03 14:50:12
u_ext_00378,实习|招聘|保研|家教|兼职|薪资|408|学习经验,实习|招聘|保研|家教|薪资|兼职,考研保研|兼职实习|竞赛科研|恋爱交友,晚上,食堂区,0.0,0.0,1.0,0.0,76.6,0.144928,0.043478,0.0,0.014493,2026-06-03 14:50:12
u_ext_00379,闲置|二手交易|电动车|租房|教材|面试|招聘|就业,二手交易|闲置,二手交易|实习就业|问答求助,深夜,教学区,0.0,0.993271,0.0,0.006729,66.166667,0.105263,0.087719,0.035088,0.0,2026-06-03 14:50:12
u_ext_00380,租房|二手交易|电动车|闲置|招聘|实习|教材|家教,二手交易|租房,二手交易|兼职实习|问答求助|实习就业,晚上,宿舍区,0.128031,0.871969,0.0,0.0,74.111111,0.160714,0.142857,0.035714,0.017857,2026-06-03 14:50:12
u_ext_00381,校园生活|食堂|拼饭|优惠|学习交流|学习经验|考试|校车,校园生活|食堂|拼饭|优惠|学习交流|学习经验,食堂生活|学习交流|校园生活|课程评价,深夜,图书馆,0.0,0.0,0.0,0.0,70.833333,0.103448,0.068966,0.0,0.034483,2026-06-03 14:50:12
u_ext_00382,保研|复试|学习经验|考研|实习|家教|招聘|408,保研|复试|学习经验|考研|实习|家教,考研保研|兼职实习|实习就业,早上,教学区,0.0,0.0,0.0,0.0,87.0,0.072727,0.072727,0.0,0.018182,2026-06-03 14:50:12
u_ext_00383,实习|简历|招聘|就业|面试|租房|电动车|闲置,实习|简历|招聘|就业|面试,实习就业|二手交易|兼职实习|问答求助,早上,食堂区,0.0,0.0,0.0,1.0,73.5,0.054054,0.013514,0.013514,0.040541,2026-06-03 14:50:12
u_ext_00384,校园生活|食堂|宿舍|校车|共享厨房|拼饭|教材|二手交易,校车|食堂|宿舍|校园生活|共享厨房,校园生活|食堂生活|二手交易|课程评价,早上,校外,0.0,0.0,0.0,0.0,81.0,0.118421,0.0,0.013158,0.039474,2026-06-03 14:50:12
u_ext_00385,教材|二手交易|租房|闲置|电动车|就业|简历|求问,教材|二手交易|租房|闲置|电动车|简历,二手交易|实习就业|问答求助,早上,宿舍区,0.0,0.0,0.0,0.0,73.181818,0.177419,0.032258,0.048387,0.016129,2026-06-03 14:50:12
u_ext_00386,宿舍|校园生活|共享厨房|食堂|实习|兼职|薪资|活动,宿舍|共享厨房|校园生活|食堂|实习|兼职,校园生活|兼职实习|社团活动|问答求助,早上,图书馆,0.0,0.0,0.0,1.0,95.0,0.123077,0.046154,0.0,0.015385,2026-06-03 14:50:12
u_ext_00387,二手交易|闲置|电动车|租房|课程资料|求问|宿舍|校园卡,二手交易|租房|电动车|闲置,二手交易|问答求助|校园生活|竞赛科研,晚上,宿舍区,0.0,1.0,0.0,0.0,77.333333,0.105263,0.052632,0.0,0.052632,2026-06-03 14:50:12
u_ext_00388,二手交易|教材|闲置|课程资料|校园卡|宿舍|实习|家教,教材|二手交易|闲置,二手交易|问答求助|兼职实习,早上,宿舍区,0.0,0.0,0.0,0.0,69.923077,0.2,0.030769,0.0,0.0,2026-06-03 14:50:12
u_ext_00389,租房|二手交易|闲置|电动车|教材|交友|搭子|宿舍,租房|电动车,二手交易|恋爱交友|校园生活|问答求助,晚上,校外,0.0,0.740938,0.259062,0.0,67.777778,0.15,0.083333,0.083333,0.0,2026-06-03 14:50:12
u_ext_00390,宿舍|校园卡|课程资料|求问|打印店|二手交易|闲置|校车,宿舍|打印店|校园卡|课程资料|求问,问答求助|二手交易|校园生活,深夜,图书馆,0.0,0.0,0.0,0.0,68.0,0.078125,0.03125,0.015625,0.03125,2026-06-03 14:50:12
u_ext_00391,闲置|租房|二手交易|教材|电动车|简历|面试|招聘,闲置|租房|面试|简历|招聘,二手交易|实习就业|问答求助,下午,宿舍区,0.0,0.869298,0.0,0.130702,63.666667,0.193548,0.080645,0.048387,0.080645,2026-06-03 14:50:12
u_ext_00392,租房|教材|电动车|二手交易|闲置|求问|校园卡|宿舍,租房|教材|电动车|二手交易|闲置|求问,二手交易|问答求助|实习就业|兼职实习,早上,图书馆,0.0,0.0,0.0,0.0,86.416667,0.214286,0.017857,0.0,0.017857,2026-06-03 14:50:12
u_ext_00393,活动|社团|志愿服务|课程资料|打印店|简历|就业|电动车,活动|社团|志愿服务,社团活动|问答求助|实习就业|二手交易,早上,图书馆,0.0,0.0,1.0,0.0,104.5,0.086957,0.057971,0.0,0.043478,2026-06-03 14:50:12
u_ext_00394,打印店|课程资料|二手交易|闲置|电动车|教材|求问|校园卡,打印店|课程资料|二手交易|闲置|电动车|教材,问答求助|二手交易|实习就业,晚上,图书馆,0.0,0.0,0.0,0.0,88.25,0.072727,0.054545,0.018182,0.0,2026-06-03 14:50:12
u_ext_00395,课程资料|打印店|宿舍|校园卡|求问|二手交易|闲置|教材,课程资料|打印店,问答求助|二手交易|恋爱交友|学习交流,早上,教学区,0.992855,0.0,0.007145,0.0,50.1,0.172414,0.017241,0.0,0.034483,2026-06-03 14:50:12
u_ext_00396,租房|电动车|教材|闲置|二手交易|宿舍|求问|校园卡,租房|教材|电动车|校园卡|求问|课程资料,二手交易|问答求助|恋爱交友|兼职实习,深夜,宿舍区,0.04982,0.95018,0.0,0.0,92.714286,0.137255,0.098039,0.058824,0.078431,2026-06-03 14:50:12
u_ext_00397,考研|学习经验|408|保研|复试|科研项目|论文|竞赛,考研|学习经验|408|保研|复试|科研项目,考研保研|竞赛科研|问答求助|兼职实习,早上,教学区,0.0,0.0,0.0,0.0,65.083333,0.196721,0.065574,0.0,0.04918,2026-06-03 14:50:12
u_ext_00398,课程资料|打印店|求问|校园卡|宿舍|简历|招聘|实习,课程资料|打印店|校园卡|宿舍|求问,问答求助|实习就业|学习交流,早上,宿舍区,0.0,0.0,0.0,0.0,56.6,0.081967,0.0,0.032787,0.0,2026-06-03 14:50:12
u_ext_00399,二手交易|教材|租房|闲置|宿舍|求问|校园卡|打印店,二手交易|教材|租房|闲置|宿舍|校园卡,二手交易|问答求助|校园生活|课程评价,深夜,图书馆,0.0,0.0,0.0,0.0,90.111111,0.147541,0.016393,0.0,0.032787,2026-06-03 14:50:12
u_ext_00400,课程资料|校园卡|打印店|交友|活动|羽毛球|拍照|求问,课程资料|校园卡|打印店|交友|活动|羽毛球,问答求助|恋爱交友|二手交易,深夜,图书馆,0.0,0.0,0.0,0.0,76.333333,0.045455,0.0,0.015152,0.015152,2026-06-03 14:50:12
u_ext_00401,租房|闲置|教材|电动车|二手交易|实习|招聘|家教,教材|闲置|租房,二手交易|实习就业|兼职实习|学习交流,深夜,食堂区,0.0,0.0,0.0,0.0,48.222222,0.152542,0.016949,0.0,0.0,2026-06-03 14:50:12
u_ext_00402,实习|招聘|简历|面试|就业|二手交易|闲置|志愿服务,实习|简历|面试|招聘|就业|二手交易,实习就业|二手交易|社团活动|校园生活,深夜,宿舍区,0.0,0.353226,0.0,0.646774,52.0,0.040816,0.040816,0.040816,0.020408,2026-06-03 14:50:12
u_ext_00403,就业|招聘|简历|面试|实习|课程资料|宿舍|求问,就业|招聘|简历|面试|实习|课程资料,实习就业|问答求助|恋爱交友,深夜,食堂区,0.0,0.0,0.0,1.0,90.166667,0.1,0.016667,0.0,0.033333,2026-06-03 14:50:12
u_ext_00404,求问|校园卡|课程资料|打印店|租房|电动车|教材|二手交易,课程资料|求问|校园卡|打印店,问答求助|二手交易|实习就业|兼职实习,早上,食堂区,0.934547,0.0,0.0,0.065453,75.0,0.16129,0.064516,0.016129,0.032258,2026-06-03 14:50:12
u_ext_00405,校园卡|求问|实习|招聘|面试|简历|就业|兼职,校园卡|求问|实习|招聘|简历|就业,问答求助|实习就业|兼职实习|考研保研,早上,食堂区,0.0,0.0,0.0,0.0,92.125,0.115942,0.028986,0.014493,0.0,2026-06-03 14:50:12
u_ext_00406,招聘|就业|简历|面试|租房|电动车|教材|闲置,招聘|就业|简历|面试|租房|电动车,实习就业|二手交易|问答求助|兼职实习,深夜,校外,0.0,0.0,0.0,1.0,56.333333,0.145161,0.048387,0.0,0.032258,2026-06-03 14:50:12
u_ext_00407,二手交易|打印店|课程资料|求问|闲置|宿舍|校园卡|教材,二手交易|闲置|打印店|求问|课程资料|校园卡,二手交易|问答求助,晚上,教学区,0.5061,0.4939,0.0,0.0,89.833333,0.105263,0.035088,0.017544,0.017544,2026-06-03 14:50:12
u_ext_00408,求问|租房|校园卡|二手交易|闲置|打印店|面试|简历,求问|租房|校园卡|二手交易|闲置|打印店,问答求助|二手交易|实习就业|校园生活,深夜,图书馆,0.0,0.0,0.0,0.0,83.222222,0.130435,0.014493,0.0,0.028986,2026-06-03 14:50:12
u_ext_00409,校园生活|食堂|共享厨房|宿舍|校车|实习|校园卡|薪资,校园生活|食堂|共享厨房|校车|宿舍|实习,校园生活|问答求助|兼职实习|实习就业,深夜,宿舍区,0.0,1.0,0.0,0.0,75.625,0.135593,0.050847,0.0,0.016949,2026-06-03 14:50:12
u_ext_00410,面试|简历|就业|二手交易|招聘|实习|教材|闲置,面试|简历|就业|二手交易|招聘|实习,二手交易|实习就业|社团活动,早上,图书馆,0.0,0.0,0.0,1.0,70.0,0.175439,0.017544,0.0,0.070175,2026-06-03 14:50:12
u_ext_00411,教材|电动车|二手交易|租房|校园卡|闲置|求问|课程资料,教材|租房|电动车|二手交易|校园卡|闲置,问答求助|二手交易,早上,食堂区,0.0,0.0,0.0,0.0,133.0,0.058824,0.073529,0.014706,0.029412,2026-06-03 14:50:12
u_ext_00412,交友|搭子|租房|闲置|教材|课程资料|求问|打印店,交友|搭子|教材|闲置|租房|课程资料,恋爱交友|二手交易|问答求助|学习交流,深夜,图书馆,0.0,0.0,1.0,0.0,85.0,0.027778,0.055556,0.0,0.027778,2026-06-03 14:50:12
u_ext_00413,租房|闲置|教材|二手交易|电动车|校园生活|实习|宿舍,教材|闲置|租房,二手交易|校园生活|兼职实习|社团活动,早上,校外,0.0,1.0,0.0,0.0,69.8,0.087719,0.070175,0.0,0.070175,2026-06-03 14:50:12
u_ext_00414,租房|电动车|闲置|教材|二手交易|宿舍|校园卡|求问,租房|电动车|闲置|教材|二手交易|宿舍,二手交易|问答求助|校园生活|实习就业,晚上,食堂区,0.0,1.0,0.0,0.0,50.0,0.111111,0.092593,0.018519,0.0,2026-06-03 14:50:12
u_ext_00415,课程资料|打印店|宿舍|求问|校园卡|教材|闲置|二手交易,课程资料|打印店|宿舍|求问|校园卡|闲置,问答求助|二手交易|校园生活,晚上,教学区,1.0,0.0,0.0,0.0,68.333333,0.085714,0.057143,0.042857,0.014286,2026-06-03 14:50:12
u_ext_00416,考研|408|保研|求问|校园卡|图书馆|复试|实习,考研|408|保研|求问|校园卡|图书馆,考研保研|问答求助|实习就业|竞赛科研,深夜,校外,0.0,0.0,0.0,0.0,69.6,0.102041,0.040816,0.0,0.020408,2026-06-03 14:50:12
u_ext_00417,课程资料|求问|校园卡|宿舍|打印店|二手交易|教材|闲置,课程资料|求问|宿舍|校园卡|打印店,问答求助|二手交易,中午,校外,1.0,0.0,0.0,0.0,77.142857,0.14,0.02,0.02,0.0,2026-06-03 14:50:12
u_ext_00418,薪资|实习|招聘|租房|电动车|兼职|教材|二手交易,薪资|招聘|实习,兼职实习|二手交易|社团活动|问答求助,早上,校外,0.0,0.0,0.0,1.0,57.111111,0.142857,0.015873,0.0,0.015873,2026-06-03 14:50:12
u_ext_00419,校园生活|共享厨房|宿舍|校车|求问|校园卡|食堂|期末,校园生活|共享厨房|宿舍|校车|求问|校园卡,校园生活|问答求助|课程评价|食堂生活,深夜,宿舍区,1.0,0.0,0.0,0.0,66.363636,0.192982,0.070175,0.0,0.035088,2026-06-03 14:50:12
u_ext_00420,租房|电动车|闲置|二手交易|教材|求问|校园卡|图书馆,租房|电动车|闲置|二手交易|教材|求问,二手交易|问答求助,晚上,教学区,0.0,0.0,0.0,0.0,100.285714,0.111111,0.047619,0.0,0.015873,2026-06-03 14:50:12
u_ext_00421,校园卡|课程资料|求问|打印店|宿舍|闲置|电动车|教材,校园卡|课程资料|求问|打印店|宿舍|教材,问答求助|二手交易|考研保研|竞赛科研,早上,宿舍区,0.0,0.0,0.0,1.0,56.888889,0.1125,0.0875,0.0125,0.025,2026-06-03 14:50:12
u_ext_00422,租房|闲置|电动车|实习|招聘|简历|就业|面试,闲置|电动车|租房|实习|招聘|简历,二手交易|实习就业|兼职实习|问答求助,晚上,图书馆,0.0,0.0,0.0,0.0,66.25,0.123077,0.030769,0.015385,0.0,2026-06-03 14:50:12
u_ext_00423,租房|二手交易|实习|家教|招聘|教材|闲置|电动车,实习|家教|招聘,二手交易|兼职实习|问答求助|实习就业,晚上,教学区,0.0,0.0,0.0,0.0,96.181818,0.144737,0.013158,0.013158,0.026316,2026-06-03 14:50:12
u_ext_00424,保研|考研|校车|宿舍|复试|学习经验|408|实习,保研|考研,考研保研|校园生活|兼职实习|实习就业,早上,宿舍区,1.0,0.0,0.0,0.0,61.714286,0.137255,0.019608,0.0,0.019608,2026-06-03 14:50:12
u_ext_00425,校园卡|求问|宿舍|课程资料|打印店|租房|电动车|教材,校园卡|求问|打印店|课程资料|宿舍,问答求助|二手交易|兼职实习|校园生活,深夜,图书馆,0.021677,0.972425,0.0,0.005898,52.571429,0.107692,0.015385,0.030769,0.0,2026-06-03 14:50:12
u_ext_00426,课程资料|宿舍|打印店|求问|闲置|二手交易|电动车|校园卡,课程资料|宿舍|打印店|求问|二手交易|电动车,问答求助|二手交易|竞赛科研|社团活动,晚上,宿舍区,0.0,0.0,0.0,0.0,85.25,0.114286,0.042857,0.0,0.057143,2026-06-03 14:50:12
u_ext_00427,招聘|面试|租房|电动车|实习|教材|简历|就业,招聘|面试|租房|电动车|实习|教材,实习就业|二手交易|问答求助|兼职实习,深夜,校外,0.0,0.0,0.0,1.0,88.25,0.133333,0.033333,0.016667,0.016667,2026-06-03 14:50:12
u_ext_00428,教材|租房|闲置|电动车|二手交易|宿舍|校车|求问,闲置|电动车|教材|二手交易|租房,二手交易|校园生活|问答求助,晚上,教学区,0.0,1.0,0.0,0.0,89.2,0.079365,0.031746,0.031746,0.0,2026-06-03 14:50:12
u_ext_00429,考研|408|学习经验|教材|电动车|租房|二手交易|闲置,考研|408|学习经验,考研保研|二手交易|问答求助|兼职实习,早上,校外,1.0,0.0,0.0,0.0,91.142857,0.127273,0.018182,0.018182,0.0,2026-06-03 14:50:12
u_ext_00430,租房|教材|电动车|二手交易|闲置|求问|校园卡|宿舍,租房|二手交易|教材|电动车|求问|校园卡,二手交易|问答求助|兼职实习,早上,教学区,0.0,0.90818,0.0,0.09182,63.090909,0.207547,0.037736,0.0,0.018868,2026-06-03 14:50:12
